Field(Oe),Voltage(mV),sample name,Applied in-plane field (Oe),Applied current (mA),Initial resistance Ohm_
-200.0,"281.81744836488815
",sample name,-750.0,-1.9,2870.2865809329633
-193.333333333,"281.68201376936315
",sample name,-750.0,-1.9,2870.2865809329633
-186.666666667,"281.7681798623064
",sample name,-750.0,-1.9,2870.2865809329633
-180.0,"282.0819169535284
",sample name,-750.0,-1.9,2870.2865809329633
-173.333333333,"281.6742147160069
",sample name,-750.0,-1.9,2870.2865809329633
-166.666666667,"282.16318846815835
",sample name,-750.0,-1.9,2870.2865809329633
-160.0,"281.2839931153184
",sample name,-750.0,-1.9,2870.2865809329633
-153.333333333,"281.3250860585198
",sample name,-750.0,-1.9,2870.2865809329633
-146.666666667,"281.58390705679864
",sample name,-750.0,-1.9,2870.2865809329633
-140.0,"281.631239242685
",sample name,-750.0,-1.9,2870.2865809329633
-133.333333333,"281.4861230636833
",sample name,-750.0,-1.9,2870.2865809329633
-126.666666667,"281.5571213425129
",sample name,-750.0,-1.9,2870.2865809329633
-120.0,"281.42152538726333
",sample name,-750.0,-1.9,2870.2865809329633
-113.333333333,"281.38285283993116
",sample name,-750.0,-1.9,2870.2865809329633
-106.666666667,"280.1080034423408
",sample name,-750.0,-1.9,2870.2865809329633
-100.0,"280.9221170395869
",sample name,-750.0,-1.9,2870.2865809329633
-93.3333333333,"281.7827022375215
",sample name,-750.0,-1.9,2870.2865809329633
-86.6666666667,"281.47622633390705
",sample name,-750.0,-1.9,2870.2865809329633
-80.0,"281.38823149741825
",sample name,-750.0,-1.9,2870.2865809329633
-73.3333333333,"281.3926419965577
",sample name,-750.0,-1.9,2870.2865809329633
-66.6666666667,"281.3489672977625
",sample name,-750.0,-1.9,2870.2865809329633
-60.0,"281.0706217728055
",sample name,-750.0,-1.9,2870.2865809329633
-53.3333333333,"281.3263769363167
",sample name,-750.0,-1.9,2870.2865809329633
-46.6666666667,"281.3243868330465
",sample name,-750.0,-1.9,2870.2865809329633
-40.0,"281.25258175559384
",sample name,-750.0,-1.9,2870.2865809329633
-33.3333333333,"281.8152969018933
",sample name,-750.0,-1.9,2870.2865809329633
-26.6666666667,"281.1837887263339
",sample name,-750.0,-1.9,2870.2865809329633
-20.0,"281.3528937177281
",sample name,-750.0,-1.9,2870.2865809329633
-13.3333333333,"281.35176419965575
",sample name,-750.0,-1.9,2870.2865809329633
-6.66666666667,"281.2509681583477
",sample name,-750.0,-1.9,2870.2865809329633
0.0,"281.2610262478485
",sample name,-750.0,-1.9,2870.2865809329633
6.66666666667,"281.3354668674699
",sample name,-750.0,-1.9,2870.2865809329633
13.3333333333,"281.64382530120486
",sample name,-750.0,-1.9,2870.2865809329633
20.0,"281.0138231497418
",sample name,-750.0,-1.9,2870.2865809329633
26.6666666667,"281.45175344234076
",sample name,-750.0,-1.9,2870.2865809329633
33.3333333333,"281.285015060241
",sample name,-750.0,-1.9,2870.2865809329633
40.0,"280.86257530120486
",sample name,-750.0,-1.9,2870.2865809329633
46.6666666667,"280.94239457831327
",sample name,-750.0,-1.9,2870.2865809329633
53.3333333333,"281.0043029259897
",sample name,-750.0,-1.9,2870.2865809329633
60.0,"281.27285929432014
",sample name,-750.0,-1.9,2870.2865809329633
66.6666666667,"280.6783562822719
",sample name,-750.0,-1.9,2870.2865809329633
73.3333333333,"285.6383928571429
",sample name,-750.0,-1.9,2870.2865809329633
80.0,"286.2011080034423
",sample name,-750.0,-1.9,2870.2865809329633
86.6666666667,"285.8049160929432
",sample name,-750.0,-1.9,2870.2865809329633
93.3333333333,"285.91544750430296
",sample name,-750.0,-1.9,2870.2865809329633
100.0,"286.228754302926
",sample name,-750.0,-1.9,2870.2865809329633
106.666666667,"286.2942125645439
",sample name,-750.0,-1.9,2870.2865809329633
113.333333333,"286.10789586919105
",sample name,-750.0,-1.9,2870.2865809329633
120.0,"285.6167706540447
",sample name,-750.0,-1.9,2870.2865809329633
126.666666667,"286.33976979345954
",sample name,-750.0,-1.9,2870.2865809329633
133.333333333,"286.2326807228916
",sample name,-750.0,-1.9,2870.2865809329633
140.0,"286.2931906196213
",sample name,-750.0,-1.9,2870.2865809329633
146.666666667,"285.6601764199656
",sample name,-750.0,-1.9,2870.2865809329633
153.333333333,"286.48047547332186
",sample name,-750.0,-1.9,2870.2865809329633
160.0,"286.0569061962134
",sample name,-750.0,-1.9,2870.2865809329633
166.666666667,"285.8384251290878
",sample name,-750.0,-1.9,2870.2865809329633
173.333333333,"285.9086166092943
",sample name,-750.0,-1.9,2870.2865809329633
180.0,"285.9290017211704
",sample name,-750.0,-1.9,2870.2865809329633
186.666666667,"286.46084337349396
",sample name,-750.0,-1.9,2870.2865809329633
193.333333333,"285.95777753872636
",sample name,-750.0,-1.9,2870.2865809329633
200.0,"286.1138661790017
",sample name,-750.0,-1.9,2870.2865809329633
193.333333333,"286.1476441480207
",sample name,-750.0,-1.9,2870.2865809329633
186.666666667,"286.0625537865749
",sample name,-750.0,-1.9,2870.2865809329633
180.0,"286.3196536144578
",sample name,-750.0,-1.9,2870.2865809329633
173.333333333,"286.19960197934597
",sample name,-750.0,-1.9,2870.2865809329633
166.666666667,"285.86854561101546
",sample name,-750.0,-1.9,2870.2865809329633
160.0,"286.23725258175557
",sample name,-750.0,-1.9,2870.2865809329633
153.333333333,"285.4425559380379
",sample name,-750.0,-1.9,2870.2865809329633
146.666666667,"285.1594234079174
",sample name,-750.0,-1.9,2870.2865809329633
140.0,"287.1048300344234
",sample name,-750.0,-1.9,2870.2865809329633
133.333333333,"286.7239135111876
",sample name,-750.0,-1.9,2870.2865809329633
126.666666667,"287.005808950086
",sample name,-750.0,-1.9,2870.2865809329633
120.0,"286.6726549053356
",sample name,-750.0,-1.9,2870.2865809329633
113.333333333,"286.6254840791738
",sample name,-750.0,-1.9,2870.2865809329633
106.666666667,"286.46842728055077
",sample name,-750.0,-1.9,2870.2865809329633
100.0,"286.0072074010327
",sample name,-750.0,-1.9,2870.2865809329633
93.3333333333,"286.1926635111876
",sample name,-750.0,-1.9,2870.2865809329633
86.6666666667,"286.0586811531841
",sample name,-750.0,-1.9,2870.2865809329633
80.0,"285.6226333907057
",sample name,-750.0,-1.9,2870.2865809329633
73.3333333333,"285.9818739242685
",sample name,-750.0,-1.9,2870.2865809329633
66.6666666667,"286.49532056798625
",sample name,-750.0,-1.9,2870.2865809329633
60.0,"285.95212994836487
",sample name,-750.0,-1.9,2870.2865809329633
53.3333333333,"286.10606712564544
",sample name,-750.0,-1.9,2870.2865809329633
46.6666666667,"285.8826914802065
",sample name,-750.0,-1.9,2870.2865809329633
40.0,"286.072074010327
",sample name,-750.0,-1.9,2870.2865809329633
33.3333333333,"286.01807228915663
",sample name,-750.0,-1.9,2870.2865809329633
26.6666666667,"286.058734939759
",sample name,-750.0,-1.9,2870.2865809329633
20.0,"286.1340361445783
",sample name,-750.0,-1.9,2870.2865809329633
13.3333333333,"285.6734079173838
",sample name,-750.0,-1.9,2870.2865809329633
6.66666666667,"286.17534423407915
",sample name,-750.0,-1.9,2870.2865809329633
0.0,"286.17534423407915
",sample name,-750.0,-1.9,2870.2865809329633
-6.66666666667,"286.3293889845095
",sample name,-750.0,-1.9,2870.2865809329633
-13.3333333333,"285.67905550774526
",sample name,-750.0,-1.9,2870.2865809329633
-20.0,"285.99381454388987
",sample name,-750.0,-1.9,2870.2865809329633
-26.6666666667,"285.215845524957
",sample name,-750.0,-1.9,2870.2865809329633
-33.3333333333,"283.96277969018934
",sample name,-750.0,-1.9,2870.2865809329633
-40.0,"281.51403829604135
",sample name,-750.0,-1.9,2870.2865809329633
-46.6666666667,"281.4152861445783
",sample name,-750.0,-1.9,2870.2865809329633
-53.3333333333,"281.3413833907057
",sample name,-750.0,-1.9,2870.2865809329633
-60.0,"281.30782056798625
",sample name,-750.0,-1.9,2870.2865809329633
-66.6666666667,"281.19691265060237
",sample name,-750.0,-1.9,2870.2865809329633
-73.3333333333,"281.3570352839931
",sample name,-750.0,-1.9,2870.2865809329633
-80.0,"280.95444277108436
",sample name,-750.0,-1.9,2870.2865809329633
-86.6666666667,"280.8273988812392
",sample name,-750.0,-1.9,2870.2865809329633
-93.3333333333,"280.89984939759034
",sample name,-750.0,-1.9,2870.2865809329633
-100.0,"280.96320998278827
",sample name,-750.0,-1.9,2870.2865809329633
-106.666666667,"281.328743545611
",sample name,-750.0,-1.9,2870.2865809329633
-113.333333333,"281.26753442340794
",sample name,-750.0,-1.9,2870.2865809329633
-120.0,"280.69884896729775
",sample name,-750.0,-1.9,2870.2865809329633
-126.666666667,"281.0485692771084
",sample name,-750.0,-1.9,2870.2865809329633
-133.333333333,"281.390006454389
",sample name,-750.0,-1.9,2870.2865809329633
-140.0,"281.62058950086055
",sample name,-750.0,-1.9,2870.2865809329633
-146.666666667,"281.1564113597246
",sample name,-750.0,-1.9,2870.2865809329633
-153.333333333,"280.9273881239243
",sample name,-750.0,-1.9,2870.2865809329633
-160.0,"281.19642857142856
",sample name,-750.0,-1.9,2870.2865809329633
-166.666666667,"281.4227086919105
",sample name,-750.0,-1.9,2870.2865809329633
-173.333333333,"281.19691265060237
",sample name,-750.0,-1.9,2870.2865809329633
-180.0,"281.299591222031
",sample name,-750.0,-1.9,2870.2865809329633
-186.666666667,"281.58820998278827
",sample name,-750.0,-1.9,2870.2865809329633
-193.333333333,"281.4426097246128
",sample name,-750.0,-1.9,2870.2865809329633
-200.0,"281.2727517211704
",sample name,-750.0,-1.9,2870.2865809329633
